index,node,epoch,layer,weight,bias,target
1390,13,8,0,-0.13550179,0,6
1391,13,8,0,0.107413374,0,7
1392,14,8,0,-0.6307642,0,0
1393,14,8,0,-0.01573,0,1
1394,14,8,0,0.30945945,0,2
1395,14,8,0,-0.11392837,0,3
1396,14,8,0,-0.1722097,0,4
1397,14,8,0,0.118740484,0,5
1398,14,8,0,-0.077967614,0,6
1399,14,8,0,-0.3048005,0,7
1400,15,8,0,-0.40024292,0,0
1401,15,8,0,-0.26167923,0,1
1402,15,8,0,-0.007395327,0,2
1403,15,8,0,0.24194145,0,3
1404,15,8,0,0.032217585,0,4
1405,15,8,0,0.582706,0,5
1406,15,8,0,-0.309789,0,6
1407,15,8,0,0.13589074,0,7
1408,16,8,0,-0.18824828,0,0
1409,16,8,0,-0.0815367,0,1
1410,16,8,0,-0.13984224,0,2
1411,16,8,0,0.5079106,0,3
1412,16,8,0,-0.64370143,0,4
1413,16,8,0,0.47304595,0,5
1414,16,8,0,0.31484902,0,6
1415,16,8,0,-0.18858494,0,7
1416,17,8,0,-0.25451317,0,0
1417,17,8,0,0.1494977,0,1
1418,17,8,0,-0.13966599,0,2
1419,17,8,0,0.48726815,0,3
1420,17,8,0,-0.48291448,0,4
1421,17,8,0,0.8974767,0,5
1422,17,8,0,0.41250724,0,6
1423,17,8,0,-2.4674428,0,7
1424,18,8,0,-0.41586244,0,0
1425,18,8,0,-0.12146983,0,1
1426,18,8,0,-0.23547645,0,2
1427,18,8,0,0.944566,0,3
1428,18,8,0,-0.6551645,0,4
1429,18,8,0,0.56947756,0,5
1430,18,8,0,0.028748516,0,6
1431,18,8,0,-2.6529102,0,7
1432,19,8,0,0.78795666,0,0
1433,19,8,0,0.15122305,0,1
1434,19,8,0,0.25582987,0,2
1435,19,8,0,0.1807974,0,3
1436,19,8,0,-0.613223,0,4
1437,19,8,0,1.1423181,0,5
1438,19,8,0,0.11413826,0,6
1439,19,8,0,-4.4706435,0,7
1440,0,9,0,0.09712279,0,0
1441,0,9,0,0.30398062,0,1
1442,0,9,0,-0.019336283,0,2
1443,0,9,0,-0.11842175,0,3
1444,0,9,0,0.081871904,0,4
1445,0,9,0,0.06044158,0,5
1446,0,9,0,-0.33065185,0,6
1447,0,9,0,0.06811704,0,7
1448,1,9,0,-0.94026625,0,0
1449,1,9,0,0.06557054,0,1
1450,1,9,0,0.34927356,0,2
1451,1,9,0,0.5200964,0,3
1452,1,9,0,-0.48863178,0,4
1453,1,9,0,1.024582,0,5
1454,1,9,0,-0.15223841,0,6
1455,1,9,0,-1.0390117,0,7
1456,2,9,0,0.077125385,0,0
1457,2,9,0,0.28274143,0,1
1458,2,9,0,0.12777215,0,2
1459,2,9,0,0.38946468,0,3
1460,2,9,0,0.004779039,0,4
1461,2,9,0,1.0815016,0,5
1462,2,9,0,-0.19028476,0,6
1463,2,9,0,-1.8367146,0,7
1464,3,9,0,0.10734848,0,0
1465,3,9,0,0.11549203,0,1
1466,3,9,0,0.10329473,0,2
1467,3,9,0,1.0240624,0,3
1468,3,9,0,-0.5672732,0,4
1469,3,9,0,1.6318666,0,5
1470,3,9,0,-0.16212957,0,6
1471,3,9,0,-1.4426113,0,7
1472,4,9,0,0.237913,0,0
1473,4,9,0,-0.01735936,0,1
1474,4,9,0,-0.10874805,0,2
1475,4,9,0,0.35199556,0,3
1476,4,9,0,0.3950725,0,4
1477,4,9,0,0.72132164,0,5
1478,4,9,0,0.1813692,0,6
1479,4,9,0,0.08298777,0,7
1480,5,9,0,0.22058554,0,0
1481,5,9,0,-0.47420317,0,1
1482,5,9,0,0.37036324,0,2
1483,5,9,0,0.5569812,0,3
1484,5,9,0,-0.28388658,0,4
1485,5,9,0,0.10222196,0,5
1486,5,9,0,0.27558345,0,6
1487,5,9,0,1.04803,0,7
1488,6,9,0,-0.55026275,0,0
1489,6,9,0,-0.47386748,0,1
1490,6,9,0,0.28664833,0,2
1491,6,9,0,-0.64888686,0,3
1492,6,9,0,-0.47271365,0,4
1493,6,9,0,-0.01394821,0,5
1494,6,9,0,-0.023266561,0,6
1495,6,9,0,0.037553985,0,7
1496,7,9,0,0.0012711383,0,0
1497,7,9,0,-0.23751685,0,1
1498,7,9,0,0.20460564,0,2
1499,7,9,0,-0.2691108,0,3
1500,7,9,0,-0.2591178,0,4
1501,7,9,0,0.6985517,0,5
1502,7,9,0,0.33512336,0,6
1503,7,9,0,-6.8173537,0,7
1504,8,9,0,-0.3461187,0,0
1505,8,9,0,-0.5249716,0,1
1506,8,9,0,0.18420994,0,2
1507,8,9,0,0.32486165,0,3
1508,8,9,0,-0.20569597,0,4
1509,8,9,0,-0.15881258,0,5
1510,8,9,0,0.14908545,0,6
1511,8,9,0,-0.15128198,0,7
1512,9,9,0,-0.110106625,0,0
1513,9,9,0,-0.42652774,0,1
1514,9,9,0,-0.35753667,0,2
1515,9,9,0,0.6010383,0,3
1516,9,9,0,-0.5347287,0,4
1517,9,9,0,0.8032352,0,5
1518,9,9,0,-0.21559413,0,6
1519,9,9,0,-0.050351966,0,7
1520,10,9,0,0.034512304,0,0
1521,10,9,0,0.11445608,0,1
1522,10,9,0,-0.32200897,0,2
1523,10,9,0,0.020053862,0,3
1524,10,9,0,-0.3249456,0,4
1525,10,9,0,0.577563,0,5
1526,10,9,0,0.27673325,0,6
1527,10,9,0,-0.075624,0,7
1528,11,9,0,-0.10732027,0,0
1529,11,9,0,0.038389336,0,1
1530,11,9,0,-0.32405108,0,2
1531,11,9,0,-0.11597084,0,3
1532,11,9,0,-0.07764577,0,4
1533,11,9,0,-0.26395115,0,5
1534,11,9,0,0.2911727,0,6
1535,11,9,0,0.029986039,0,7
1536,12,9,0,-0.21460044,0,0
1537,12,9,0,-0.55627376,0,1
1538,12,9,0,-0.17385495,0,2
1539,12,9,0,0.027697524,0,3
1540,12,9,0,-0.17954163,0,4
1541,12,9,0,-0.33542547,0,5
1542,12,9,0,-0.14123914,0,6
1543,12,9,0,0.036814693,0,7
1544,13,9,0,-0.28691545,0,0
1545,13,9,0,-0.5782141,0,1
1546,13,9,0,-0.15609634,0,2
1547,13,9,0,-0.14789242,0,3
1548,13,9,0,-0.22557653,0,4
1549,13,9,0,-0.6201837,0,5
1550,13,9,0,-0.13550179,0,6
1551,13,9,0,0.109905295,0,7
1552,14,9,0,-0.6307642,0,0
1553,14,9,0,-0.01573,0,1
1554,14,9,0,0.30945945,0,2
1555,14,9,0,-0.11392837,0,3
1556,14,9,0,-0.1722097,0,4
1557,14,9,0,0.118740484,0,5
1558,14,9,0,-0.077967614,0,6
1559,14,9,0,-0.29870373,0,7
1560,15,9,0,-0.40024292,0,0
1561,15,9,0,-0.26167923,0,1
1562,15,9,0,-0.007395327,0,2
1563,15,9,0,0.24194145,0,3
1564,15,9,0,0.032217585,0,4
1565,15,9,0,0.582706,0,5
1566,15,9,0,-0.309789,0,6
1567,15,9,0,0.1589155,0,7
1568,16,9,0,-0.18824828,0,0
1569,16,9,0,-0.0815367,0,1
1570,16,9,0,-0.13984224,0,2
1571,16,9,0,0.5079106,0,3
1572,16,9,0,-0.64370143,0,4
1573,16,9,0,0.47304595,0,5
1574,16,9,0,0.31484902,0,6
1575,16,9,0,-0.16524369,0,7
1576,17,9,0,-0.25451317,0,0
1577,17,9,0,0.1494977,0,1
1578,17,9,0,-0.13966599,0,2
1579,17,9,0,0.48726815,0,3
1580,17,9,0,-0.48291448,0,4
1581,17,9,0,0.8974767,0,5
1582,17,9,0,0.41250724,0,6
1583,17,9,0,-2.3919756,0,7
1584,18,9,0,-0.41586244,0,0
1585,18,9,0,-0.12146983,0,1
1586,18,9,0,-0.23547645,0,2
1587,18,9,0,0.944566,0,3
1588,18,9,0,-0.6551645,0,4
1589,18,9,0,0.56947756,0,5
1590,18,9,0,0.028748516,0,6
1591,18,9,0,-2.5314422,0,7
1592,19,9,0,0.78795666,0,0
1593,19,9,0,0.15122305,0,1
1594,19,9,0,0.25582987,0,2
1595,19,9,0,0.1807974,0,3
1596,19,9,0,-0.613223,0,4
1597,19,9,0,1.1423181,0,5
1598,19,9,0,0.11413826,0,6
1599,19,9,0,-4.391732,0,7
1600,0,0,1,0,-0.16791219,0
1601,1,0,1,0,-0.122736074,0
1602,2,0,1,0,0.0,0
1603,3,0,1,0,0.27840832,0
1604,4,0,1,0,-0.31159163,0
1605,5,0,1,0,0.89733666,0
1606,6,0,1,0,-0.039345752,0
1607,7,0,1,0,-15.82773,0
1608,0,1,1,0,-0.16791219,0
1609,1,1,1,0,-0.122736074,0
1610,2,1,1,0,0.0,0
1611,3,1,1,0,0.27840832,0
1612,4,1,1,0,-0.31159163,0
1613,5,1,1,0,0.89733666,0
1614,6,1,1,0,-0.039345752,0
1615,7,1,1,0,-16.048582,0
1616,0,2,1,0,-0.16791219,0
1617,1,2,1,0,-0.122736074,0
1618,2,2,1,0,0.0,0
1619,3,2,1,0,0.27840832,0
1620,4,2,1,0,-0.31159163,0
1621,5,2,1,0,0.89733666,0
1622,6,2,1,0,-0.039345752,0
1623,7,2,1,0,-16.283072,0
1624,0,3,1,0,-0.16791219,0
1625,1,3,1,0,-0.122736074,0
1626,2,3,1,0,0.0,0
1627,3,3,1,0,0.27840832,0
1628,4,3,1,0,-0.31159163,0
1629,5,3,1,0,0.89733666,0
1630,6,3,1,0,-0.039345752,0
1631,7,3,1,0,-16.498621,0
1632,0,4,1,0,-0.16791219,0
1633,1,4,1,0,-0.122736074,0
1634,2,4,1,0,0.0,0
1635,3,4,1,0,0.27840832,0
1636,4,4,1,0,-0.31159163,0
1637,5,4,1,0,0.89733666,0
1638,6,4,1,0,-0.039345752,0
1639,7,4,1,0,-16.733849,0
1640,0,5,1,0,-0.16791219,0
1641,1,5,1,0,-0.122736074,0
1642,2,5,1,0,0.0,0
1643,3,5,1,0,0.27840832,0
1644,4,5,1,0,-0.31159163,0
1645,5,5,1,0,0.89733666,0
1646,6,5,1,0,-0.039345752,0
1647,7,5,1,0,-16.948921,0
1648,0,6,1,0,-0.16791219,0
1649,1,6,1,0,-0.122736074,0
1650,2,6,1,0,0.0,0
1651,3,6,1,0,0.27840832,0
1652,4,6,1,0,-0.31159163,0
1653,5,6,1,0,0.89733666,0
1654,6,6,1,0,-0.039345752,0
1655,7,6,1,0,-17.162756,0
1656,0,7,1,0,-0.16791219,0
1657,1,7,1,0,-0.122736074,0
1658,2,7,1,0,0.0,0
1659,3,7,1,0,0.27840832,0
1660,4,7,1,0,-0.31159163,0
1661,5,7,1,0,0.89733666,0
1662,6,7,1,0,-0.039345752,0
1663,7,7,1,0,-17.369028,0
1664,0,8,1,0,-0.16791219,0
1665,1,8,1,0,-0.122736074,0
1666,2,8,1,0,0.0,0
1667,3,8,1,0,0.27840832,0
1668,4,8,1,0,-0.31159163,0
1669,5,8,1,0,0.89733666,0
1670,6,8,1,0,-0.039345752,0
1671,7,8,1,0,-17.556297,0
1672,0,9,1,0,-0.16791219,0
1673,1,9,1,0,-0.122736074,0
1674,2,9,1,0,0.0,0
1675,3,9,1,0,0.27840832,0
1676,4,9,1,0,-0.31159163,0
1677,5,9,1,0,0.89733666,0
1678,6,9,1,0,-0.039345752,0
1679,7,9,1,0,-17.739641,0
1680,0,0,1,0.1391347,0,0
1681,0,0,1,0.10309765,0,1
1682,0,0,1,-0.6005019,0,2
1683,0,0,1,-0.06355437,0,3
1684,0,0,1,0.007626391,0,4
1685,0,0,1,-0.5979594,0,5
1686,0,0,1,-0.13601482,0,6
1687,0,0,1,0.32618093,0,7
1688,1,0,1,0.043447092,0,0
1689,1,0,1,0.31534073,0,1
1690,1,0,1,0.5030397,0,2
1691,1,0,1,-0.051575243,0,3
1692,1,0,1,-0.1633916,0,4
1693,1,0,1,0.18219547,0,5
1694,1,0,1,-0.16411874,0,6
1695,1,0,1,0.32631004,0,7
1696,2,0,1,-0.15751404,0,0
1697,2,0,1,0.51289076,0,1
1698,2,0,1,-0.004072547,0,2
1699,2,0,1,-0.0073673725,0,3
1700,2,0,1,-0.04752052,0,4
1701,2,0,1,0.57667834,0,5
1702,2,0,1,0.024159968,0,6
1703,2,0,1,0.556456,0,7
1704,3,0,1,0.3404211,0,0
1705,3,0,1,-0.2300702,0,1
1706,3,0,1,-0.37733096,0,2
1707,3,0,1,-0.32683542,0,3
1708,3,0,1,0.41777152,0,4
1709,3,0,1,-0.43268472,0,5
1710,3,0,1,-0.29208955,0,6
1711,3,0,1,0.110218056,0,7
1712,4,0,1,0.033067863,0,0
1713,4,0,1,-0.26307753,0,1
1714,4,0,1,0.4977584,0,2
1715,4,0,1,-0.50221574,0,3
1716,4,0,1,-0.054557834,0,4
1717,4,0,1,0.18459776,0,5
1718,4,0,1,0.2807071,0,6
1719,4,0,1,-0.34933826,0,7
1720,5,0,1,0.011583711,0,0
1721,5,0,1,-0.19501758,0,1
1722,5,0,1,0.11127991,0,2
1723,5,0,1,-0.18815668,0,3
1724,5,0,1,-0.5701446,0,4
1725,5,0,1,-0.25096533,0,5
1726,5,0,1,-0.49807322,0,6
1727,5,0,1,-0.1325715,0,7
1728,6,0,1,-0.009314683,0,0
1729,6,0,1,-0.043095503,0,1
1730,6,0,1,-0.47614568,0,2
1731,6,0,1,0.34199956,0,3
1732,6,0,1,-0.36704668,0,4
1733,6,0,1,-0.26130435,0,5
1734,6,0,1,0.20959462,0,6
1735,6,0,1,-0.30836588,0,7
1736,7,0,1,-0.023790326,0,0
1737,7,0,1,-0.33236992,0,1
1738,7,0,1,-0.36689708,0,2
1739,7,0,1,0.06881724,0,3
1740,7,0,1,-0.3343519,0,4
1741,7,0,1,-0.10328499,0,5
1742,7,0,1,0.010207922,0,6
1743,7,0,1,-0.066995524,0,7
1744,0,1,1,0.1391347,0,0
1745,0,1,1,0.10309765,0,1
1746,0,1,1,-0.6005019,0,2
1747,0,1,1,-0.06355437,0,3
1748,0,1,1,0.007626391,0,4
1749,0,1,1,-0.5979594,0,5
1750,0,1,1,-0.13601482,0,6
1751,0,1,1,0.32618093,0,7
1752,1,1,1,0.043447092,0,0
1753,1,1,1,0.31534073,0,1
1754,1,1,1,0.5030397,0,2
1755,1,1,1,-0.051575243,0,3
1756,1,1,1,-0.1633916,0,4
1757,1,1,1,0.18219547,0,5
1758,1,1,1,-0.16411874,0,6
1759,1,1,1,0.32631004,0,7
1760,2,1,1,-0.15751404,0,0
1761,2,1,1,0.51289076,0,1
1762,2,1,1,-0.004072547,0,2
1763,2,1,1,-0.0073673725,0,3
1764,2,1,1,-0.04752052,0,4
1765,2,1,1,0.57667834,0,5
1766,2,1,1,0.024159968,0,6
1767,2,1,1,0.556456,0,7
1768,3,1,1,0.3404211,0,0
1769,3,1,1,-0.2300702,0,1
1770,3,1,1,-0.37733096,0,2
1771,3,1,1,-0.32683542,0,3
1772,3,1,1,0.41777152,0,4
1773,3,1,1,-0.43268472,0,5
1774,3,1,1,-0.29208955,0,6
1775,3,1,1,0.110218056,0,7
1776,4,1,1,0.033067863,0,0
1777,4,1,1,-0.26307753,0,1
1778,4,1,1,0.4977584,0,2
1779,4,1,1,-0.50221574,0,3
1780,4,1,1,-0.054557834,0,4
1781,4,1,1,0.18459776,0,5
1782,4,1,1,0.2807071,0,6
1783,4,1,1,-0.34933826,0,7
1784,5,1,1,0.011583711,0,0
1785,5,1,1,-0.19501758,0,1
1786,5,1,1,0.11127991,0,2
1787,5,1,1,-0.18815668,0,3
1788,5,1,1,-0.5701446,0,4
1789,5,1,1,-0.25096533,0,5
1790,5,1,1,-0.49807322,0,6
1791,5,1,1,-0.1325715,0,7
1792,6,1,1,-0.009314683,0,0
1793,6,1,1,-0.043095503,0,1
1794,6,1,1,-0.47614568,0,2
1795,6,1,1,0.34199956,0,3
1796,6,1,1,-0.36704668,0,4
1797,6,1,1,-0.26130435,0,5
1798,6,1,1,0.20959462,0,6
1799,6,1,1,-0.30836588,0,7
1800,7,1,1,-0.0218268,0,0
1801,7,1,1,-0.33236992,0,1
1802,7,1,1,-0.36689708,0,2
1803,7,1,1,0.06900253,0,3
1804,7,1,1,-0.3343519,0,4
1805,7,1,1,-0.10328499,0,5
1806,7,1,1,0.010207922,0,6
1807,7,1,1,-0.07023424,0,7
1808,0,2,1,0.1391347,0,0
1809,0,2,1,0.10309765,0,1
1810,0,2,1,-0.6005019,0,2
1811,0,2,1,-0.06355437,0,3
1812,0,2,1,0.007626391,0,4
1813,0,2,1,-0.5979594,0,5
1814,0,2,1,-0.13601482,0,6
1815,0,2,1,0.32618093,0,7
1816,1,2,1,0.043447092,0,0
1817,1,2,1,0.31534073,0,1
1818,1,2,1,0.5030397,0,2
1819,1,2,1,-0.051575243,0,3
1820,1,2,1,-0.1633916,0,4
1821,1,2,1,0.18219547,0,5
1822,1,2,1,-0.16411874,0,6
1823,1,2,1,0.32631004,0,7
1824,2,2,1,-0.15751404,0,0
1825,2,2,1,0.51289076,0,1
1826,2,2,1,-0.004072547,0,2
1827,2,2,1,-0.0073673725,0,3
1828,2,2,1,-0.04752052,0,4
1829,2,2,1,0.57667834,0,5
1830,2,2,1,0.024159968,0,6
1831,2,2,1,0.556456,0,7
1832,3,2,1,0.3404211,0,0
1833,3,2,1,-0.2300702,0,1
1834,3,2,1,-0.37733096,0,2
1835,3,2,1,-0.32683542,0,3
1836,3,2,1,0.41777152,0,4
1837,3,2,1,-0.43268472,0,5
1838,3,2,1,-0.29208955,0,6
1839,3,2,1,0.110218056,0,7
1840,4,2,1,0.033067863,0,0
1841,4,2,1,-0.26307753,0,1
1842,4,2,1,0.4977584,0,2
1843,4,2,1,-0.50221574,0,3
1844,4,2,1,-0.054557834,0,4
1845,4,2,1,0.18459776,0,5
1846,4,2,1,0.2807071,0,6
1847,4,2,1,-0.34933826,0,7
1848,5,2,1,0.011583711,0,0
1849,5,2,1,-0.19501758,0,1
1850,5,2,1,0.11127991,0,2
1851,5,2,1,-0.18815668,0,3
1852,5,2,1,-0.5701446,0,4
1853,5,2,1,-0.25096533,0,5
1854,5,2,1,-0.49807322,0,6
1855,5,2,1,-0.1325715,0,7
1856,6,2,1,-0.009314683,0,0
1857,6,2,1,-0.043095503,0,1
1858,6,2,1,-0.47614568,0,2
1859,6,2,1,0.34199956,0,3
1860,6,2,1,-0.36704668,0,4
1861,6,2,1,-0.26130435,0,5
1862,6,2,1,0.20959462,0,6
1863,6,2,1,-0.30836588,0,7
1864,7,2,1,-0.040643714,0,0
1865,7,2,1,-0.33236992,0,1
1866,7,2,1,-0.36689708,0,2
1867,7,2,1,0.065049715,0,3
1868,7,2,1,-0.3343519,0,4
1869,7,2,1,-0.10328499,0,5
1870,7,2,1,0.010207922,0,6
1871,7,2,1,-0.04500595,0,7
1872,0,3,1,0.1391347,0,0
1873,0,3,1,0.10309765,0,1
1874,0,3,1,-0.6005019,0,2
1875,0,3,1,-0.06355437,0,3
1876,0,3,1,0.007626391,0,4
1877,0,3,1,-0.5979594,0,5
1878,0,3,1,-0.13601482,0,6
1879,0,3,1,0.32618093,0,7
1880,1,3,1,0.043447092,0,0
1881,1,3,1,0.31534073,0,1
1882,1,3,1,0.5030397,0,2
1883,1,3,1,-0.051575243,0,3
1884,1,3,1,-0.1633916,0,4
1885,1,3,1,0.18219547,0,5
1886,1,3,1,-0.16411874,0,6
1887,1,3,1,0.32631004,0,7
1888,2,3,1,-0.15751404,0,0
1889,2,3,1,0.51289076,0,1
1890,2,3,1,-0.004072547,0,2
1891,2,3,1,-0.0073673725,0,3
1892,2,3,1,-0.04752052,0,4
1893,2,3,1,0.57667834,0,5
1894,2,3,1,0.024159968,0,6
1895,2,3,1,0.556456,0,7
1896,3,3,1,0.3404211,0,0
1897,3,3,1,-0.2300702,0,1
1898,3,3,1,-0.37733096,0,2
1899,3,3,1,-0.32683542,0,3
1900,3,3,1,0.41777152,0,4
1901,3,3,1,-0.43268472,0,5
1902,3,3,1,-0.29208955,0,6
1903,3,3,1,0.110218056,0,7
1904,4,3,1,0.033067863,0,0
1905,4,3,1,-0.26307753,0,1
1906,4,3,1,0.4977584,0,2
1907,4,3,1,-0.50221574,0,3
1908,4,3,1,-0.054557834,0,4
1909,4,3,1,0.18459776,0,5
1910,4,3,1,0.2807071,0,6
1911,4,3,1,-0.34933826,0,7
1912,5,3,1,0.011583711,0,0
1913,5,3,1,-0.19501758,0,1
1914,5,3,1,0.11127991,0,2
1915,5,3,1,-0.18815668,0,3
1916,5,3,1,-0.5701446,0,4
1917,5,3,1,-0.25096533,0,5
1918,5,3,1,-0.49807322,0,6
1919,5,3,1,-0.1325715,0,7
1920,6,3,1,-0.009314683,0,0
1921,6,3,1,-0.043095503,0,1
1922,6,3,1,-0.47614568,0,2
1923,6,3,1,0.34199956,0,3
1924,6,3,1,-0.36704668,0,4
1925,6,3,1,-0.26130435,0,5
1926,6,3,1,0.20959462,0,6
1927,6,3,1,-0.30836588,0,7
1928,7,3,1,-0.0472631,0,0
1929,7,3,1,-0.33236992,0,1
1930,7,3,1,-0.36689708,0,2
1931,7,3,1,0.06668771,0,3
1932,7,3,1,-0.3343519,0,4
1933,7,3,1,-0.10328499,0,5
1934,7,3,1,0.010207922,0,6
1935,7,3,1,-0.05539754,0,7
1936,0,4,1,0.1391347,0,0
1937,0,4,1,0.10309765,0,1
1938,0,4,1,-0.6005019,0,2
1939,0,4,1,-0.06355437,0,3
1940,0,4,1,0.007626391,0,4
1941,0,4,1,-0.5979594,0,5
1942,0,4,1,-0.13601482,0,6
1943,0,4,1,0.32618093,0,7
1944,1,4,1,0.043447092,0,0
1945,1,4,1,0.31534073,0,1
1946,1,4,1,0.5030397,0,2
1947,1,4,1,-0.051575243,0,3
1948,1,4,1,-0.1633916,0,4
1949,1,4,1,0.18219547,0,5
1950,1,4,1,-0.16411874,0,6
1951,1,4,1,0.32631004,0,7
1952,2,4,1,-0.15751404,0,0
1953,2,4,1,0.51289076,0,1
1954,2,4,1,-0.004072547,0,2
1955,2,4,1,-0.0073673725,0,3
1956,2,4,1,-0.04752052,0,4
1957,2,4,1,0.57667834,0,5
1958,2,4,1,0.024159968,0,6
1959,2,4,1,0.556456,0,7
1960,3,4,1,0.3404211,0,0
1961,3,4,1,-0.2300702,0,1
1962,3,4,1,-0.37733096,0,2
1963,3,4,1,-0.32683542,0,3
1964,3,4,1,0.41777152,0,4
1965,3,4,1,-0.43268472,0,5
1966,3,4,1,-0.29208955,0,6
1967,3,4,1,0.110218056,0,7
1968,4,4,1,0.033067863,0,0
1969,4,4,1,-0.26307753,0,1
1970,4,4,1,0.4977584,0,2
1971,4,4,1,-0.50221574,0,3
1972,4,4,1,-0.054557834,0,4
1973,4,4,1,0.18459776,0,5
1974,4,4,1,0.2807071,0,6
1975,4,4,1,-0.34933826,0,7
1976,5,4,1,0.011583711,0,0
1977,5,4,1,-0.19501758,0,1
1978,5,4,1,0.11127991,0,2
1979,5,4,1,-0.18815668,0,3
1980,5,4,1,-0.5701446,0,4
1981,5,4,1,-0.25096533,0,5
1982,5,4,1,-0.49807322,0,6
1983,5,4,1,-0.1325715,0,7
1984,6,4,1,-0.009314683,0,0
1985,6,4,1,-0.043095503,0,1
1986,6,4,1,-0.47614568,0,2
1987,6,4,1,0.34199956,0,3
1988,6,4,1,-0.36704668,0,4
1989,6,4,1,-0.26130435,0,5
1990,6,4,1,0.20959462,0,6
1991,6,4,1,-0.30836588,0,7
1992,7,4,1,-0.034334194,0,0
1993,7,4,1,-0.33236992,0,1
1994,7,4,1,-0.36689708,0,2
1995,7,4,1,0.068369,0,3
1996,7,4,1,-0.3343519,0,4
1997,7,4,1,-0.10328499,0,5
1998,7,4,1,0.010207922,0,6
1999,7,4,1,-0.084318034,0,7
2000,0,5,1,0.1391347,0,0
2001,0,5,1,0.10309765,0,1
2002,0,5,1,-0.6005019,0,2
2003,0,5,1,-0.06355437,0,3
2004,0,5,1,0.007626391,0,4
2005,0,5,1,-0.5979594,0,5
2006,0,5,1,-0.13601482,0,6
2007,0,5,1,0.32618093,0,7
2008,1,5,1,0.043447092,0,0
2009,1,5,1,0.31534073,0,1
2010,1,5,1,0.5030397,0,2
2011,1,5,1,-0.051575243,0,3
2012,1,5,1,-0.1633916,0,4
2013,1,5,1,0.18219547,0,5
2014,1,5,1,-0.16411874,0,6
2015,1,5,1,0.32631004,0,7
2016,2,5,1,-0.15751404,0,0
2017,2,5,1,0.51289076,0,1
2018,2,5,1,-0.004072547,0,2
2019,2,5,1,-0.0073673725,0,3
2020,2,5,1,-0.04752052,0,4
2021,2,5,1,0.57667834,0,5
2022,2,5,1,0.024159968,0,6
2023,2,5,1,0.556456,0,7
2024,3,5,1,0.3404211,0,0
2025,3,5,1,-0.2300702,0,1
2026,3,5,1,-0.37733096,0,2
2027,3,5,1,-0.32683542,0,3
2028,3,5,1,0.41777152,0,4
2029,3,5,1,-0.43268472,0,5
2030,3,5,1,-0.29208955,0,6
2031,3,5,1,0.110218056,0,7
2032,4,5,1,0.033067863,0,0
2033,4,5,1,-0.26307753,0,1
2034,4,5,1,0.4977584,0,2
2035,4,5,1,-0.50221574,0,3
2036,4,5,1,-0.054557834,0,4
2037,4,5,1,0.18459776,0,5
2038,4,5,1,0.2807071,0,6
2039,4,5,1,-0.34933826,0,7
2040,5,5,1,0.011583711,0,0
2041,5,5,1,-0.19501758,0,1
2042,5,5,1,0.11127991,0,2
2043,5,5,1,-0.18815668,0,3
2044,5,5,1,-0.5701446,0,4
2045,5,5,1,-0.25096533,0,5
2046,5,5,1,-0.49807322,0,6
2047,5,5,1,-0.1325715,0,7
2048,6,5,1,-0.009314683,0,0
2049,6,5,1,-0.043095503,0,1
2050,6,5,1,-0.47614568,0,2
2051,6,5,1,0.34199956,0,3
2052,6,5,1,-0.36704668,0,4
2053,6,5,1,-0.26130435,0,5
2054,6,5,1,0.20959462,0,6
2055,6,5,1,-0.30836588,0,7
2056,7,5,1,-0.02351404,0,0
2057,7,5,1,-0.33236992,0,1
2058,7,5,1,-0.36689708,0,2
2059,7,5,1,0.068402275,0,3
2060,7,5,1,-0.3343519,0,4
2061,7,5,1,-0.10328499,0,5
2062,7,5,1,0.010207922,0,6
2063,7,5,1,-0.07620496,0,7
2064,0,6,1,0.1391347,0,0
2065,0,6,1,0.10309765,0,1
2066,0,6,1,-0.6005019,0,2
2067,0,6,1,-0.06355437,0,3
2068,0,6,1,0.007626391,0,4
2069,0,6,1,-0.5979594,0,5
